x-axis,1
second,Volt
-9.95000E-06,-35.31250000000E+00
-9.93000E-06,-35.93750000000E+00
-9.91000E-06,-35.93750000000E+00
-9.89000E-06,-36.25000000000E+00
-9.87000E-06,-36.25000000000E+00
-9.85000E-06,-36.25000000000E+00
-9.83000E-06,-36.25000000000E+00
-9.81000E-06,-35.93750000000E+00
-9.79000E-06,-35.93750000000E+00
-9.77000E-06,-35.93750000000E+00
-9.75000E-06,-35.93750000000E+00
-9.73000E-06,-35.93750000000E+00
-9.71000E-06,-35.93750000000E+00
-9.69000E-06,-35.93750000000E+00
-9.67000E-06,-35.93750000000E+00
-9.65000E-06,-35.62500000000E+00
-9.63000E-06,-35.62500000000E+00
-9.61000E-06,-35.62500000000E+00
-9.59000E-06,-35.31250000000E+00
-9.57000E-06,-35.00000000000E+00
-9.55000E-06,-34.06250000000E+00
-9.53000E-06,-33.12500000000E+00
-9.51000E-06,-32.18750000000E+00
-9.49000E-06,-31.56250000000E+00
-9.47000E-06,-30.93750000000E+00
-9.45000E-06,-29.06250000000E+00
-9.43000E-06,-27.50000000000E+00
-9.41000E-06,+312.49999998E-03
-9.39000E-06,+23.75000000000E+00
-9.37000E-06,+19.68750000000E+00
-9.35000E-06,+19.06250000000E+00
-9.33000E-06,+19.06250000000E+00
-9.31000E-06,+19.68750000000E+00
-9.29000E-06,+20.00000000000E+00
-9.27000E-06,+20.31250000000E+00
-9.25000E-06,+20.31250000000E+00
-9.23000E-06,+20.62500000000E+00
-9.21000E-06,+20.62500000000E+00
-9.19000E-06,+20.93750000000E+00
-9.17000E-06,+21.25000000000E+00
-9.15000E-06,+20.93750000000E+00
-9.13000E-06,+20.93750000000E+00
-9.11000E-06,+20.93750000000E+00
-9.09000E-06,+20.62500000000E+00
-9.07000E-06,+20.62500000000E+00
-9.05000E-06,+20.62500000000E+00
-9.03000E-06,+20.31250000000E+00
-9.01000E-06,+20.62500000000E+00
-8.99000E-06,+20.93750000000E+00
-8.97000E-06,+20.93750000000E+00
-8.95000E-06,+20.62500000000E+00
-8.93000E-06,+20.62500000000E+00
-8.91000E-06,+20.62500000000E+00
-8.89000E-06,+20.62500000000E+00
-8.87000E-06,+20.93750000000E+00
-8.85000E-06,+20.62500000000E+00
-8.83000E-06,+20.62500000000E+00
-8.81000E-06,+20.93750000000E+00
-8.79000E-06,+20.62500000000E+00
-8.77000E-06,+20.31250000000E+00
-8.75000E-06,+20.31250000000E+00
-8.73000E-06,+20.62500000000E+00
-8.71000E-06,+20.62500000000E+00
-8.69000E-06,+20.62500000000E+00
-8.67000E-06,+21.25000000000E+00
-8.65000E-06,+21.25000000000E+00
-8.63000E-06,+20.93750000000E+00
-8.61000E-06,+20.93750000000E+00
-8.59000E-06,+20.62500000000E+00
-8.57000E-06,+20.62500000000E+00
-8.55000E-06,+20.62500000000E+00
-8.53000E-06,+20.62500000000E+00
-8.51000E-06,+20.93750000000E+00
-8.49000E-06,+20.93750000000E+00
-8.47000E-06,+20.62500000000E+00
-8.45000E-06,+20.31250000000E+00
-8.43000E-06,+20.62500000000E+00
-8.41000E-06,+20.62500000000E+00
-8.39000E-06,+20.31250000000E+00
-8.37000E-06,+20.62500000000E+00
-8.35000E-06,+20.62500000000E+00
-8.33000E-06,+20.62500000000E+00
-8.31000E-06,+20.93750000000E+00
-8.29000E-06,+20.62500000000E+00
-8.27000E-06,+20.31250000000E+00
-8.25000E-06,+21.25000000000E+00
-8.23000E-06,+21.25000000000E+00
-8.21000E-06,+20.62500000000E+00
-8.19000E-06,+20.93750000000E+00
-8.17000E-06,+20.62500000000E+00
-8.15000E-06,+20.31250000000E+00
-8.13000E-06,+20.62500000000E+00
-8.11000E-06,+20.62500000000E+00
-8.09000E-06,+20.31250000000E+00
-8.07000E-06,+20.31250000000E+00
-8.05000E-06,+20.31250000000E+00
-8.03000E-06,+20.62500000000E+00
-8.01000E-06,+20.93750000000E+00
-7.99000E-06,+20.93750000000E+00
-7.97000E-06,+20.93750000000E+00
-7.95000E-06,+20.93750000000E+00
-7.93000E-06,+20.62500000000E+00
-7.91000E-06,+20.31250000000E+00
-7.89000E-06,+20.62500000000E+00
-7.87000E-06,+20.93750000000E+00
-7.85000E-06,+20.62500000000E+00
-7.83000E-06,+20.31250000000E+00
-7.81000E-06,+20.62500000000E+00
-7.79000E-06,+20.62500000000E+00
-7.77000E-06,+20.62500000000E+00
-7.75000E-06,+20.93750000000E+00
-7.73000E-06,+20.62500000000E+00
-7.71000E-06,+20.31250000000E+00
-7.69000E-06,+20.62500000000E+00
-7.67000E-06,+20.93750000000E+00
-7.65000E-06,+20.93750000000E+00
-7.63000E-06,+20.62500000000E+00
-7.61000E-06,+20.62500000000E+00
-7.59000E-06,+20.62500000000E+00
-7.57000E-06,+20.31250000000E+00
-7.55000E-06,+20.31250000000E+00
-7.53000E-06,+20.62500000000E+00
-7.51000E-06,+20.93750000000E+00
-7.49000E-06,+20.93750000000E+00
-7.47000E-06,+20.62500000000E+00
-7.45000E-06,+20.62500000000E+00
-7.43000E-06,+20.62500000000E+00
-7.41000E-06,+20.62500000000E+00
-7.39000E-06,+20.93750000000E+00
-7.37000E-06,+20.62500000000E+00
-7.35000E-06,+20.62500000000E+00
-7.33000E-06,+20.93750000000E+00
-7.31000E-06,+20.62500000000E+00
-7.29000E-06,+20.31250000000E+00
-7.27000E-06,+20.93750000000E+00
-7.25000E-06,+20.93750000000E+00
-7.23000E-06,+20.31250000000E+00
-7.21000E-06,+20.62500000000E+00
-7.19000E-06,+20.62500000000E+00
-7.17000E-06,+20.31250000000E+00
-7.15000E-06,+20.31250000000E+00
-7.13000E-06,+20.31250000000E+00
-7.11000E-06,+20.31250000000E+00
-7.09000E-06,+20.31250000000E+00
-7.07000E-06,+20.31250000000E+00
-7.05000E-06,+20.62500000000E+00
-7.03000E-06,+20.93750000000E+00
-7.01000E-06,+20.93750000000E+00
-6.99000E-06,+20.93750000000E+00
-6.97000E-06,+20.93750000000E+00
-6.95000E-06,+20.93750000000E+00
-6.93000E-06,+20.62500000000E+00
-6.91000E-06,+20.31250000000E+00
-6.89000E-06,+20.31250000000E+00
-6.87000E-06,+20.31250000000E+00
-6.85000E-06,+20.31250000000E+00
-6.83000E-06,+20.93750000000E+00
-6.81000E-06,+20.93750000000E+00
-6.79000E-06,+20.31250000000E+00
-6.77000E-06,+20.62500000000E+00
-6.75000E-06,+4.68750000005E+00
-6.73000E-06,-25.62499999995E+00
